Company_Name,Category,Address,Url,Latitude,Longitude,Territory
Dinesh Hospital,General hospital,"Hisar - Tohana Road, NH52, Barwala, Haryana 125121, India",https://www.google.co.kr/maps/place/Dinesh+Hospital/data=!4m5!3m4!1s0x391227d723bddf13:0x1b88f4da96aefd62!8m2!3d29.3673702!4d75.904489?authuser=0&hl=en&rclk=1,29.3673702,75.904489,Haryana
Medanta -The Medicity,Hospital,"CH Baktawar Singh Rd, near Olympus, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122001, India",https://www.google.co.kr/maps/place/Medanta+-The+Medicity/data=!4m5!3m4!1s0x390d186ec89f751b:0xdc2ab32fc4675cac!8m2!3d28.4395016!4d77.0408337?authuser=0&hl=en&rclk=1,28.4395016,77.0408337,Haryana
"Narayana Superspeciality Hospital, Gurugram",Hospital,"Block - V, DLF Phase - III, Plot 3201, Lane Number V-37, Nathupur, Sector 24, Gurugram, Haryana 122002, India","https://www.google.co.kr/maps/place/Narayana+Superspeciality+Hospital,+Gurugram/data=!4m5!3m4!1s0x390d194aaf07e26f:0x6eb838e6cbc7b64b!8m2!3d28.4978911!4d77.1018711?authuser=0&hl=en&rclk=1",28.4978911,77.1018711,Haryana
"Metro Hospital & Heart Institute, Rewari, Haryana | Metro Umkal Hospital",Hospital,"Kayasthwara Mohalla, Rewari, Haryana 123110, India","https://www.google.co.kr/maps/place/Metro+Hospital+%26+Heart+Institute,+Rewari,+Haryana+%7C+Metro+Umkal+Hospital/data=!4m5!3m4!1s0x390d50719ae37551:0x9f99dc0011d879ea!8m2!3d28.1977918!4d76.6241391?authuser=0&hl=en&rclk=1",28.1977918,76.6241391,Haryana
J B Gupta Hospital,General hospital,"Meham Gate, Circular Rd, Chiriya Ghar, Mor, Bhiwani, Haryana 127021, India",https://www.google.co.kr/maps/place/J+B+Gupta+Hospital/data=!4m5!3m4!1s0x391266d02fb7ab03:0xdfb93e67e0f01ad3!8m2!3d28.800218!4d76.1423691?authuser=0&hl=en&rclk=1,28.800218,76.1423691,Haryana
Hospital,Hospital,"8RHW+QQJ, Kalkha, Haryana 132107, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x390ddd4868852be1:0x19954906be3107aa!8m2!3d29.3294643!4d76.8469053?authuser=0&hl=en&rclk=1,29.3294643,76.8469053,Haryana
"Govt. Hospital, Badhana",General hospital,"F82Q+WXV, Badhana, Haryana 126125, India","https://www.google.co.kr/maps/place/Govt.+Hospital,+Badhana/data=!4m5!3m4!1s0x3911f97bae6b6d5d:0xe6d0ddf5909f4e01!8m2!3d29.452355!4d76.3399293?authuser=0&hl=en&rclk=1",29.452355,76.3399293,Haryana
haryana hospital,Hospital,"Badhra, Haryana 127308, India",https://www.google.co.kr/maps/place/haryana+hospital/data=!4m5!3m4!1s0x3912f0440e4ef401:0x84a5fe310183753c!8m2!3d28.5143472!4d75.9454162?authuser=0&hl=en&rclk=1,28.5143472,75.9454162,Haryana
"AMRITDHARA, my Hospital",Hospital,"Near ITI Chowk, Gahoon Vihar, Karnal, Haryana 132001, India","https://www.google.co.kr/maps/place/AMRITDHARA,+my+Hospital/data=!4m5!3m4!1s0x390e6ffbc79bddfd:0x15408a05cea7606c!8m2!3d29.7071303!4d77.0032523?authuser=0&hl=en&rclk=1",29.7071303,77.0032523,Haryana
Hospital,Hospital,"R3P8+J42, Ghatwasan, Haryana 122508, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3972da505657b5b5:0x5d5f4f9e0f6e5914!8m2!3d27.8365039!4d77.0652546?authuser=0&hl=en&rclk=1,27.8365039,77.0652546,Haryana
Artemis Hospitals Dwarka,General hospital,"Sector 20 Dwarka, Dwarka, New Delhi, Delhi 110075, India",https://www.google.co.kr/maps/place/Artemis+Hospitals+Dwarka/data=!4m5!3m4!1s0x390d1b03c0000001:0x3eb1330d284a7209!8m2!3d28.5709273!4d77.0593246?authuser=0&hl=en&rclk=1,28.5709273,77.0593246,Haryana
Medicity Hospital,Hospital,"1705, Sector 16-17, Sector 16, Hisar, Haryana 125011, India",https://www.google.co.kr/maps/place/Medicity+Hospital/data=!4m5!3m4!1s0x39123343ca2f6565:0x244b5ac5155efebb!8m2!3d29.1281035!4d75.7338449?authuser=0&hl=en&rclk=1,29.1281035,75.7338449,Haryana
Haryana Hospital,Hospital,"Hospital Site, No. 5, Main Market Road, Sector 7, Karnal, Haryana 132001, India",https://www.google.co.kr/maps/place/Haryana+Hospital/data=!4m5!3m4!1s0x390e7ba225c30e83:0xefb967136a59f39f!8m2!3d29.6874805!4d77.0104253?authuser=0&hl=en&rclk=1,29.6874805,77.0104253,Haryana
Shandilya Hospital - General Physician In Jind,General hospital,"Vivekanand Nagar, Scheme No 19, Jind, Haryana 126102, India",https://www.google.co.kr/maps/place/Shandilya+Hospital+-+General+Physician+In+Jind/data=!4m5!3m4!1s0x391205bbb7d82e33:0x541140cc5cbabb4c!8m2!3d29.3096415!4d76.3228997?authuser=0&hl=en&rclk=1,29.3096415,76.3228997,Haryana
"Fortis Escorts Hospital, Faridabad",Hospital,"Neelam Bata Rd, AC Nagar, New Industrial Town, Faridabad, Haryana 121001, India","https://www.google.co.kr/maps/place/Fortis+Escorts+Hospital,+Faridabad/data=!4m5!3m4!1s0x390cdc50ffffffff:0x86a24e6de5b09f9e!8m2!3d28.391214!4d77.3068975?authuser=0&hl=en&rclk=1",28.391214,77.3068975,Haryana
"Max Hospital, Gurugram",Hospital,"B Block, Sushant Lok 1, Near Huda City Centre, MF Husain Marg, Near Huda City Centre, Sector 43, Gurugram, Haryana 122001, India","https://www.google.co.kr/maps/place/Max+Hospital,+Gurugram/data=!4m5!3m4!1s0x390d18e61094333f:0x1123ba8cd09898e2!8m2!3d28.4614566!4d77.0747393?authuser=0&hl=en&rclk=1",28.4614566,77.0747393,Haryana
Fortis hospital,Hospital,"4, Sector 28, Gurugram, Haryana 122002, India",https://www.google.co.kr/maps/place/Fortis+hospital/data=!4m5!3m4!1s0x390d19922e9ef9bd:0x19a8508ed440165b!8m2!3d28.4569523!4d77.0722648?authuser=0&hl=en&rclk=1,28.4569523,77.0722648,Haryana
Metro Heart Institute with Multispeciality,Heart hospital,"Sector 16 Rd, Nirman Kunj, ADB PWD Colony, Sector 16A, Faridabad, Haryana 121002, India",https://www.google.co.kr/maps/place/Metro+Heart+Institute+with+Multispeciality/data=!4m5!3m4!1s0x390cddb3ab5b8a31:0x5b4eaace8319745b!8m2!3d28.4060327!4d77.3180343?authuser=0&hl=en&rclk=1,28.4060327,77.3180343,Haryana
Mitral Valve Repair Center at Medanta,Hospital,"Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122018, India",https://www.google.co.kr/maps/place/Mitral+Valve+Repair+Center+at+Medanta/data=!4m5!3m4!1s0x390d186ec85d65cf:0x31cb47cfefa59188!8m2!3d28.4394532!4d77.0407569?authuser=0&hl=en&rclk=1,28.4394532,77.0407569,Haryana
Hospital,Hospital,"near Bus Stand, VPO, Matanhail, Haryana 124106, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x390d7d270c20d91b:0xc5b9ca084abd58ea!8m2!3d28.5752188!4d76.4649847?authuser=0&hl=en&rclk=1,28.5752188,76.4649847,Haryana
Privat Hospital,Hospital,"L-22, Mehrauli-Gurgaon Rd, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://www.google.co.kr/maps/place/Privat+Hospital/data=!4m5!3m4!1s0x390d19196e44ad19:0xc683957b210b8fd5!8m2!3d28.4795433!4d77.0747332?authuser=0&hl=en&rclk=1,28.4795433,77.0747332,Haryana
Artemis Hospital,Hospital,"Jacobpura, Sector 12, Gurugram, Haryana 122001, India",https://www.google.co.kr/maps/place/Artemis+Hospital/data=!4m5!3m4!1s0x390d183124b3ce65:0xbce605a6cf3954b0!8m2!3d28.4594965!4d77.0266383?authuser=0&hl=en&rclk=1,28.4594965,77.0266383,Haryana
Saani Hospital (सानवी हस्पताल),General hospital,"CHC Rd, Barwala, Haryana 125121, India",https://www.google.co.kr/maps/place/Saani+Hospital+(%E0%A4%B8%E0%A4%BE%E0%A4%A8%E0%A4%B5%E0%A5%80+%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A4%A4%E0%A4%BE%E0%A4%B2)/data=!4m5!3m4!1s0x3912272c851bb159:0xe1b2dbfdd29ff6c5!8m2!3d29.3622194!4d75.9063807?authuser=0&hl=en&rclk=1,29.3622194,75.9063807,Haryana
Government Hospital,Hospital,"Basai Rd, Vikas Nagar, Sector 10, Gurugram, Haryana 122001, India",https://www.google.co.kr/maps/place/Government+Hospital/data=!4m5!3m4!1s0x390d179b1f877a29:0x12ab84b89660d2d1!8m2!3d28.4561228!4d76.9974248?authuser=0&hl=en&rclk=1,28.4561228,76.9974248,Haryana
Guru Nanak Hospital and Divine India IVF Centre,Hospital,"Opp. Police Lines, near Dyal Singh College, Karnal, Haryana 132001, India",https://www.google.co.kr/maps/place/Guru+Nanak+Hospital+and+Divine+India+IVF+Centre/data=!4m5!3m4!1s0x390e701f10a8f23b:0xac0419d0077c6e65!8m2!3d29.6942345!4d76.9896426?authuser=0&hl=en&rclk=1,29.6942345,76.9896426,Haryana
Hospital Amritdhara,Hospital,"Chaura Bazar Rd, Chaura Bazar New, Karnal, Haryana 132001, India",https://www.google.co.kr/maps/place/Hospital+Amritdhara/data=!4m5!3m4!1s0x390e70163c4a5625:0x96025bd55ba3940f!8m2!3d29.6827096!4d76.988385?authuser=0&hl=en&rclk=1,29.6827096,76.988385,Haryana
Saraswati Hospital,Specialized hospital,"299, 2, Delhi Rd, Anamika Enclave, Sector 14, Gurugram, Haryana 122022, India",https://www.google.co.kr/maps/place/Saraswati+Hospital/data=!4m5!3m4!1s0x390d19b4b3699725:0xd2bcf658a94d1109!8m2!3d28.4685241!4d77.0380218?authuser=0&hl=en&rclk=1,28.4685241,77.0380218,Haryana
Fortis Hospital,Hospital,"plot no35 um house, 45, Sector Rd, Block D, South City I, Sector 41, Gurugram, Haryana 122003, India",https://www.google.co.kr/maps/place/Fortis+Hospital/data=!4m5!3m4!1s0x390d1974bc5c9f0d:0xc841161266465556!8m2!3d28.4472879!4d77.0668937?authuser=0&hl=en&rclk=1,28.4472879,77.0668937,Haryana
Palwal Hospital,Hospital,"Moti Colony, Palwal, Haryana 121102, India",https://www.google.co.kr/maps/place/Palwal+Hospital/data=!4m5!3m4!1s0x390cd3adad4c89a3:0x435244c37c0a0512!8m2!3d28.1370894!4d77.3289164?authuser=0&hl=en&rclk=1,28.1370894,77.3289164,Haryana
Kurukshetra Nursing Home & Super Specialty Hospital,Hospital,"bus stand, Pipli Road, Near New, Kurukshetra, Haryana 136118, India",https://www.google.co.kr/maps/place/Kurukshetra+Nursing+Home+%26+Super+Specialty+Hospital/data=!4m5!3m4!1s0x390e46b9fef4fb7b:0xa403a181fedbb4bc!8m2!3d29.9739261!4d76.8615666?authuser=0&hl=en&rclk=1,29.9739261,76.8615666,Haryana
Signature Advanced Super Speciality Hospital,Hospital,"Near, Dwarka Expy, Harsaru, Sector 37D, Gurugram, Haryana 122006, India",https://www.google.co.kr/maps/place/Signature+Advanced+Super+Speciality+Hospital/data=!4m5!3m4!1s0x390d171d28d7657f:0xe24a50eeb3854e4a!8m2!3d28.4310287!4d76.9614584?authuser=0&hl=en&rclk=1,28.4310287,76.9614584,Haryana
Surya Multi Specialty And Poisining Centre,General hospital,"VW99+R2X, Tosham, Haryana 127040, India",https://www.google.co.kr/maps/place/Surya+Multi+Specialty+And+Poisining+Centre/data=!4m5!3m4!1s0x391245c935c937d3:0xe0f0895534903078!8m2!3d28.8696023!4d75.9176225?authuser=0&hl=en&rclk=1,28.8696023,75.9176225,Haryana
Rainbow Hospital,Hospital,"152 R, Near Lal Tanki Market Ram Lal Chowk, Model Town, Panipat, Haryana 132103, India",https://www.google.co.kr/maps/place/Rainbow+Hospital/data=!4m5!3m4!1s0x390ddbb6ad0bb6b5:0x921631161804c34c!8m2!3d29.392728!4d76.957853?authuser=0&hl=en&rclk=1,29.392728,76.957853,Haryana
Janta Hospital,General hospital,"4, Dharoli Khera, Haryana 126115, India",https://www.google.co.kr/maps/place/Janta+Hospital/data=!4m5!3m4!1s0x3911f59c7f02438b:0x76521f7fc4597bcb!8m2!3d29.4850383!4d76.1059004?authuser=0&hl=en&rclk=1,29.4850383,76.1059004,Haryana
HARYANA HOSPITAL,Hospital,"5P47+7GW, Prem Nagar, Hisar, Haryana 125001, India",https://www.google.co.kr/maps/place/HARYANA+HOSPITAL/data=!4m5!3m4!1s0x3913cd3da6d12e85:0x2f3ad383af825e94!8m2!3d29.155746!4d75.7138396?authuser=0&hl=en&rclk=1,29.155746,75.7138396,Haryana
Shree Shyam Clinic,General hospital,"Main Rd, Nidana, Haryana 126102, India",https://www.google.co.kr/maps/place/Shree+Shyam+Clinic/data=!4m5!3m4!1s0x391209e5921dfc89:0x4a0b749f490cd0dd!8m2!3d29.2558882!4d76.4524369?authuser=0&hl=en&rclk=1,29.2558882,76.4524369,Haryana
Civil Hospital Jhajjar,Hospital,"Jhajjar, Haryana 124103, India",https://www.google.co.kr/maps/place/Civil+Hospital+Jhajjar/data=!4m5!3m4!1s0x390d7078410001a9:0xf3618acf1d01024b!8m2!3d28.6079745!4d76.6429116?authuser=0&hl=en&rclk=1,28.6079745,76.6429116,Haryana
Kamla Hospital,Hospital,"Pataudi Road NEAR RADHA SWAMI SATSANG BHAVAN, Kadipur Industrial Area, Sector 37C, Gurugram, Haryana 122505, India",https://www.google.co.kr/maps/place/Kamla+Hospital/data=!4m5!3m4!1s0x390d1791591e065f:0x235c2aac2f0c3bba!8m2!3d28.4463903!4d76.9915686?authuser=0&hl=en&rclk=1,28.4463903,76.9915686,Haryana
Om Surgical Hospital,Private hospital,"Haryana 123027, India",https://www.google.co.kr/maps/place/Om+Surgical+Hospital/data=!4m5!3m4!1s0x3912a2959e863d03:0x15bc92469d4f5b52!8m2!3d28.3291269!4d76.2953784?authuser=0&hl=en&rclk=1,28.3291269,76.2953784,Haryana
Hospital,Hospital,"C2JX+W68, Babail, Haryana 132103, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x390dd72ce3c252ed:0x663bd0d8dae801f5!8m2!3d29.4322834!4d77.0480703?authuser=0&hl=en&rclk=1,29.4322834,77.0480703,Haryana
Hospital,Hospital,"439H+6J5, Bajarka, Haryana 122103, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x390d2da8ae1046dd:0x19a0c9101c858b00!8m2!3d28.1180015!4d77.0791085?authuser=0&hl=en&rclk=1,28.1180015,77.0791085,Haryana
Civil Hospital,Hospital,"Para Mohalla, Rohtak, Haryana 124001, India",https://www.google.co.kr/maps/place/Civil+Hospital/data=!4m5!3m4!1s0x390d85d4624ab251:0x8a2dc333dc3bea45!8m2!3d28.899364!4d76.5843136?authuser=0&hl=en&rclk=1,28.899364,76.5843136,Haryana
Aditya Neuro & Spine Speciality Hospital,Hospital,"Circular Rd, near Kanod gate, Raam Bagh Mahalla, Rewari, Haryana 123401, India",https://www.google.co.kr/maps/place/Aditya+Neuro+%26+Spine+Speciality+Hospital/data=!4m5!3m4!1s0x390d5a9db04b10f7:0x823e010849cfe28f!8m2!3d28.1996401!4d76.6106627?authuser=0&hl=en&rclk=1,28.1996401,76.6106627,Haryana
Jaipur Hospital,Hospital,"behind District court, Rishi Nagar, Kaithal, Haryana 136027, India",https://www.google.co.kr/maps/place/Jaipur+Hospital/data=!4m5!3m4!1s0x3911e066b41a40b1:0xf6cc325075c673c4!8m2!3d29.8033563!4d76.4160739?authuser=0&hl=en&rclk=1,29.8033563,76.4160739,Haryana
ESI hospital,Hospital,"Mohalla Kayam pura, near Paramjeet house, Mahendragarh, Haryana 123029, India",https://www.google.co.kr/maps/place/ESI+hospital/data=!4m5!3m4!1s0x3912bff2552a2881:0x1b81569ea6dc77a2!8m2!3d28.2711615!4d76.1516459?authuser=0&hl=en&rclk=1,28.2711615,76.1516459,Haryana
Medanta Medicity Exit NH8,Hospital,"CH Baktawar Singh Rd, Institutional Area, Sector 32, Gurugram, Haryana 122018, India",https://www.google.co.kr/maps/place/Medanta+Medicity+Exit+NH8/data=!4m5!3m4!1s0x390d19db44b5e3f3:0xd9ed9683b2657cff!8m2!3d28.444633!4d77.0367071?authuser=0&hl=en&rclk=1,28.444633,77.0367071,Haryana
Hospital,Hospital,"3579+QFR, Chhainsa, Haryana 121103, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3972d50e44a73689:0xf580333886598a7a!8m2!3d28.0644847!4d77.1686472?authuser=0&hl=en&rclk=1,28.0644847,77.1686472,Haryana
Asian Institute of Medical Sciences,Hospital,"Badkal Flyover, Road, Sector 21A, Faridabad, Haryana 121001, India",https://www.google.co.kr/maps/place/Asian+Institute+of+Medical+Sciences/data=!4m5!3m4!1s0x390cdde9ae5f2175:0x25d73b332736f2df!8m2!3d28.4260095!4d77.2999836?authuser=0&hl=en&rclk=1,28.4260095,77.2999836,Haryana
