Record Id,Old Attachment Id,Attachment Owner ID,Modified by ID,Created by ID,Created Time,Modified Time,File Name,Size,Parent ID,Documents,Link URL,Field Id
obb7fb661a5003ba941a6918cd7bd10138af2_Installation certificate.pdf,zcrm_1920545000038063004,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-01 13:54:22,2021-06-01 13:54:22,Installation certificate.pdf,307262,zcrm_1920545000030763009,0,,
obb7fd35c5ad876d9426d830cd32ab66bf333_Manufactur Warranty certificate.pdf,zcrm_1920545000038063006,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-01 13:54:22,2021-06-01 13:54:22,Manufactur Warranty certificate.pdf,343196,zcrm_1920545000030763009,0,,
obb7fd1353dfce8214d899e82e960e6b97ed4_Giri Brothers_Installed Documnets_IB570.pdf,zcrm_1920545000038063013,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-01 14:07:42,2021-06-01 14:07:42,Giri Brothers_Installed Documnets_IB570.pdf,233449,zcrm_1920545000036305018,0,,
obb7f24beeddb0c474a649946298e869e9563_ScannerGo_13May2021_576100.pdf,zcrm_1920545000038063019,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-01 16:19:20,2021-06-01 16:19:20,ScannerGo_13May2021_576100.pdf,1970671,zcrm_1920545000036186095,0,,
obb7fa19709de25a34afb9bbf047632bd6816_ScannerGo_13May2021_365210.pdf,zcrm_1920545000038063021,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-01 16:19:20,2021-06-01 16:19:20,ScannerGo_13May2021_365210.pdf,565795,zcrm_1920545000036186095,0,,
obb7f9a807f3623c4443b9d5141d4aed89edf_ScannerGo_13May2021_294684.pdf,zcrm_1920545000038063023,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-01 16:19:20,2021-06-01 16:19:20,ScannerGo_13May2021_294684.pdf,1919724,zcrm_1920545000036186095,0,,
obb7f93a8876b50be42e28ec13b43a0114968_Shahrukh Khan_IB120_LB120_Stand_Mumbai_Installation Documents.pdf,zcrm_1920545000038063031,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-01 16:20:27,2021-06-01 16:20:27,Shahrukh Khan_IB120_LB120_Stand_Mumbai_Installation Documents.pdf,7342437,zcrm_1920545000035799140,0,,
obb7f1a49dc7b68384648ac2d8993b05de654_Crosslay Remedies Limited_IB770+BP320+BSM170_Installation Document.jpg,zcrm_1920545000038063037,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-01 16:27:31,2021-06-01 16:27:31,Crosslay Remedies Limited_IB770+BP320+BSM170_Installation Document.jpg,217650,zcrm_1920545000036972001,0,,
obb7f9f539ddb687a45e8982f9172dd87ad45_Crosslay Remedies Limited_IB770+BP320+BSM170_Warrenty Document.jpg,zcrm_1920545000038063039,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-01 16:27:31,2021-06-01 16:27:31,Crosslay Remedies Limited_IB770+BP320+BSM170_Warrenty Document.jpg,267314,zcrm_1920545000036972001,0,,
obb7f00c932f53ac74e18bb72498172300a12_Crosslay Remedies Limited_IB770+BP320+BSM170_Tax Invoice.jpg,zcrm_1920545000038063041,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-01 16:27:31,2021-06-01 16:27:31,Crosslay Remedies Limited_IB770+BP320+BSM170_Tax Invoice.jpg,338911,zcrm_1920545000036972001,0,,
"oci947ca28c562e5f459b964ce481e2f3543f_Installation Documents - Trinity Health Technologies, Mumbai._ IB370S+Printer.jpg",zcrm_1920545000038063066,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 17:46:24,2021-06-02 17:46:24,"Installation Documents - Trinity Health Technologies, Mumbai._ IB370S+Printer.jpg",214450,zcrm_1920545000037294051,0,,
"oci94151366749a854d04807f15f7b45a51b9_Installation Documents - Trinity Health Technologies, Mumbai_Installation Certificate_IB370S+Printer.jpg",zcrm_1920545000038063068,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 17:46:24,2021-06-02 17:46:24,"Installation Documents - Trinity Health Technologies, Mumbai_Installation Certificate_IB370S+Printer.jpg",157519,zcrm_1920545000037294051,0,,
"oci94aa67b6c7b27c4418909e8b837d417994_Installation Documents - Trinity Health Technologies, Mumbai_Warrenty Certificate_IB370S+Printer.jpg",zcrm_1920545000038063070,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 17:46:24,2021-06-02 17:46:24,"Installation Documents - Trinity Health Technologies, Mumbai_Warrenty Certificate_IB370S+Printer.jpg",168074,zcrm_1920545000037294051,0,,
oci94f321bb0acbcd4e6a937f2638559b33bf_Installation Certificate_ Zydus Hospital_Gujrat_Mahes_S10.jpeg,zcrm_1920545000038063078,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 17:54:04,2021-06-02 17:54:04,Installation Certificate_ Zydus Hospital_Gujrat_Mahes_S10.jpeg,45029,zcrm_1920545000035797021,0,,
oci941e1f499e8f644d1196dee0a7d86cda4f_Tax Invoice_ Zydus Hospital_Gujrat_Mahes_S10.jpeg,zcrm_1920545000038063080,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 17:54:04,2021-06-02 17:54:04,Tax Invoice_ Zydus Hospital_Gujrat_Mahes_S10.jpeg,92726,zcrm_1920545000035797021,0,,
oci9453f1da5e00d94d8992b5fc6d81d53087_Warranty Certificate_ Zydus Hospital_Gujrat_Mahes_S10.jpeg,zcrm_1920545000038063082,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 17:54:04,2021-06-02 17:54:04,Warranty Certificate_ Zydus Hospital_Gujrat_Mahes_S10.jpeg,64511,zcrm_1920545000035797021,0,,
oci94cecf0a20a3fd4dc8bc32af533a7d18fb_HOPE HEALTHCARE_Installation Certificate_Mahesh_IB570_Raipur.jpg,zcrm_1920545000038063090,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 19:05:53,2021-06-02 19:05:53,HOPE HEALTHCARE_Installation Certificate_Mahesh_IB570_Raipur.jpg,11433894,zcrm_1920545000037713001,0,,
oci94366a3c71ba694fe49913205411d2e62e_Warranty Certificate_Hope Healtcare_IB570.jpg,zcrm_1920545000038063092,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 19:05:53,2021-06-02 19:05:53,Warranty Certificate_Hope Healtcare_IB570.jpg,13896500,zcrm_1920545000037713001,0,,
oci9416626deb239542638fc30d05bf3e49b7_Manisha Gautam_Installled Documents_Assam_Installation.jpg,zcrm_1920545000038137001,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 20:27:05,2021-06-02 20:27:05,Manisha Gautam_Installled Documents_Assam_Installation.jpg,52116,zcrm_1920545000032079009,0,,
oci94e788d96acafa4f2c853b8b9b9492ce0f_Manisha Gautam_Installled Documents_Assam_tax Invoice.jpg,zcrm_1920545000038137003,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 20:27:05,2021-06-02 20:27:05,Manisha Gautam_Installled Documents_Assam_tax Invoice.jpg,83776,zcrm_1920545000032079009,0,,
oci9441b45e49b8cb4bd09e8d6fdff59fcfde_Manisha Gautam_Installled Documents_Assam_Warrenty Certificate.jpg,zcrm_1920545000038137005,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 20:27:05,2021-06-02 20:27:05,Manisha Gautam_Installled Documents_Assam_Warrenty Certificate.jpg,58317,zcrm_1920545000032079009,0,,
oci94c3de7170f8764ce9be72747d009f6d2c_East_Chetna Health_Assam_270 Installed Documents. 2.jpg,zcrm_1920545000038137013,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 20:29:26,2021-06-02 20:29:26,East_Chetna Health_Assam_270 Installed Documents. 2.jpg,60465,zcrm_1920545000030329007,0,,
oci94775fbb766e0b43509858402b71a9edb7_East_Chetna Health_Assam_270 Installed Documents.jpg,zcrm_1920545000038137015,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-02 20:29:26,2021-06-02 20:29:26,East_Chetna Health_Assam_270 Installed Documents.jpg,55722,zcrm_1920545000030329007,0,,
k78pqecf7377a863d4871847855d1d87a8c3a_InBody 270+Printer - Sreenath Enterprises_Navi Mumbai_Ashwini.pdf,zcrm_1920545000038178016,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-03 17:36:28,2021-06-03 17:36:28,InBody 270+Printer - Sreenath Enterprises_Navi Mumbai_Ashwini.pdf,980337,zcrm_1920545000031674001,0,,
k78pq98e5add4c8dc4624beb58237eefcb1e3_Installed Documents_Alcon Biosciences_Vapi_IB270+Printer_Ashwini.pdf,zcrm_1920545000038178022,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-03 17:38:14,2021-06-03 17:38:14,Installed Documents_Alcon Biosciences_Vapi_IB270+Printer_Ashwini.pdf,501326,zcrm_1920545000032747029,0,,
k78pqffe23cfa85b84661909802a2eb7226fe_KALEIDESCOPE PRIVATE LIMITED_ Installed Documnets_Mumbai_Anees ji_270+Printer.pdf,zcrm_1920545000038178028,zcrm_1920545000008345001,zcrm_1920545000008345001,zcrm_1920545000008345001,2021-06-03 17:40:03,2021-06-03 17:40:03,KALEIDESCOPE PRIVATE LIMITED_ Installed Documnets_Mumbai_Anees ji_270+Printer.pdf,10458089,zcrm_1920545000031756034,0,,
