Company_Name,Category,Address,Url,Latitude,Longitude,State,Territory
Arista Clinic,Medical clinic,"S.C.O. 73, First Floor, Sector 40C, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/Arista+Clinic/data=!4m5!3m4!1s0x390feddfa637073b:0xcc7d47a472528280!8m2!3d30.7351904!4d76.7357381?authuser=0&hl=en&rclk=1,30.7351904,76.7357381,Chandigarh,North
DOCHEAL CLINIC,Medical clinic,"SCO 324, First Floor, Sector 40D, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/DOCHEAL+CLINIC/data=!4m5!3m4!1s0x390fefd2db688ab5:0x139759f45c1e460b!8m2!3d30.7391842!4d76.731386?authuser=0&hl=en&rclk=1,30.7391842,76.731386,Chandigarh,North
Dr.Santokh Clinic,Sports medicine physician,"Booth No 31,, Sector 47 D, Chandigarh, 160047, India",https://www.google.co.kr/maps/place/Dr.Santokh+Clinic/data=!4m5!3m4!1s0x390fec6825555549:0x74ec9e99bd44ac65!8m2!3d30.6979106!4d76.7668185?authuser=0&hl=en&rclk=1,30.6979106,76.7668185,Chandigarh,North
Dr. Sharma's Clinic,Medical clinic,"NEAR, Shop/Plot no.438/3, Railway Station Rd, Daria, Chandigarh, 160101, India",https://www.google.co.kr/maps/place/Dr.+Sharma's+Clinic/data=!4m5!3m4!1s0x390fecb799c35425:0x744d51040c4a17dc!8m2!3d30.6986002!4d76.815823?authuser=0&hl=en&rclk=1,30.6986002,76.815823,Chandigarh,North
Jindal Clinics,Medical clinic,"Old cloth Market, SCO 21, Sector 20 D, Near Shri Guru Ravi Dass Bhawan, Dakshin Marg, Chandigarh, 160020, India",https://www.google.co.kr/maps/place/Jindal+Clinics/data=!4m5!3m4!1s0x390fed004000006b:0x7a3f5cee259e7ddb!8m2!3d30.7192884!4d76.7750184?authuser=0&hl=en&rclk=1,30.7192884,76.7750184,Chandigarh,North
Preet Clinic,Medical clinic,"shop no, 174, Sukhna Rd, Burail, Sector 45C, Sector 45, Chandigarh, 160047, India",https://www.google.co.kr/maps/place/Preet+Clinic/data=!4m5!3m4!1s0x390fec466e02e131:0x201748fc558278c8!8m2!3d30.7048283!4d76.7617949?authuser=0&hl=en&rclk=1,30.7048283,76.7617949,Chandigarh,North
Kansal Clinic,Medical clinic,"Kothi No. 4, Phase 2, near Bassi Theatre, Sector 54, Sahibzada Ajit Singh Nagar, Chandigarh 160055, India",https://www.google.co.kr/maps/place/Kansal+Clinic/data=!4m5!3m4!1s0x390fee7bd868a5cd:0x2c0864399d98e8fa!8m2!3d30.7219729!4d76.7286878?authuser=0&hl=en&rclk=1,30.7219729,76.7286878,Chandigarh,North
Pristyn Care,Surgical center,"No 1599, 22B, Sector 22, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/Pristyn+Care/data=!4m5!3m4!1s0x390fed2ec7fec0a5:0x9a97ca2b69549474!8m2!3d30.7331197!4d76.775199?authuser=0&hl=en&rclk=1,30.7331197,76.775199,Chandigarh,North
Golden Clinics,Orthopedic clinic,"OPD Clinics House No. 5 Sector 19 A Market road Sector, 19A, Chandigarh, 160019, India",https://www.google.co.kr/maps/place/Golden+Clinics/data=!4m5!3m4!1s0x390fedfd0d8aecef:0xcd825780b4deba!8m2!3d30.7302783!4d76.7912388?authuser=0&hl=en&rclk=1,30.7302783,76.7912388,Chandigarh,North
Indira IVF Chandigarh,Fertility clinic,"GROUND & FIRST FLOOR, SCO 156, SECTOR 9 C MADHYA, Madhya Marg, Chandigarh, Punjab 160009, India",https://www.google.co.kr/maps/place/Indira+IVF+Chandigarh/data=!4m5!3m4!1s0x390fed0d4a368de5:0x7d675ef4d5bcf477!8m2!3d30.7422791!4d76.7904601?authuser=0&hl=en&rclk=1,30.7422791,76.7904601,Chandigarh,North
Mehta Clinic,Medical clinic,"Ambedkar Awas Yojna, Sector 56, Chandigarh, 160055, India",https://www.google.co.kr/maps/place/Mehta+Clinic/data=!4m5!3m4!1s0x390fee137a5e9ca7:0x6411014da04aeda0!8m2!3d30.7381673!4d76.7169529?authuser=0&hl=en&rclk=1,30.7381673,76.7169529,Chandigarh,North
Indra Clinic,Medical clinic,"H No 1013, 43-b, Sector-22, Sector-22, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/Indra+Clinic/data=!4m5!3m4!1s0x390feda4a4306505:0x325f2de53c564abc!8m2!3d30.732999!4d76.7711626?authuser=0&hl=en&rclk=1,30.732999,76.7711626,Chandigarh,North
Diet Mantra Clinic,Medical clinic,"S.C.O. 68-69, 1st Floor, Madhya Marg, Sector 8C, Chandigarh, 160009, India",https://www.google.co.kr/maps/place/Diet+Mantra+Clinic/data=!4m5!3m4!1s0x390fed126db95a31:0x846e87d165986eab!8m2!3d30.739202!4d76.7930166?authuser=0&hl=en&rclk=1,30.739202,76.7930166,Chandigarh,North
Dr Batras Positive Clinic Private Limited,Medical clinic,"Sco No 45/46, Sector 8-c, Sector 8-c, Chandigarh, 160018, India",https://www.google.co.kr/maps/place/Dr+Batras+Positive+Clinic+Private+Limited/data=!4m5!3m4!1s0x390fed15aaaaaaab:0xa96d95c6be1ca0cd!8m2!3d30.7416185!4d76.8000091?authuser=0&hl=en&rclk=1,30.7416185,76.8000091,Chandigarh,North
Dr. Ruchi Rai Ahuja - Best Gynaecologist In Chandigarh - Breast Specialist In Chandigarh - Normal Delivery Specialist In Chandigarh - Abortion Doctor In Chandigarh,Obstetrician-gynecologist,"109, near Rotary Club, Sector 18A, 18A, Sector 18, Chandigarh, 160018, India",https://www.google.co.kr/maps/place/Dr.+Ruchi+Rai+Ahuja+-+Best+Gynaecologist+In+Chandigarh+-+Breast+Specialist+In+Chandigarh+-+Normal+Delivery+Specialist+In+Chandigarh+-+Abortion+Doctor+In+Chandigarh/data=!4m5!3m4!1s0x390fed0e6d820685:0x231daec912bc92b2!8m2!3d30.7368086!4d76.7898809?authuser=0&hl=en&rclk=1,30.7368086,76.7898809,Chandigarh,North
"Grace IVF, Chandigarh",Reproductive health clinic,"House No. 5, Sector 19A, Chandigarh, 160019, India","https://www.google.co.kr/maps/place/Grace+IVF,+Chandigarh/data=!4m5!3m4!1s0x390fed05333af935:0x68a703f43a841049!8m2!3d30.7303688!4d76.7913009?authuser=0&hl=en&rclk=1",30.7303688,76.7913009,Chandigarh,North
Best Hospital In Mohali - Grecian Hospital,Hospital,"Phase 9, Sahibzada Ajit Singh Nagar, Punjab 160062, India",https://www.google.co.kr/maps/place/Best+Hospital+In+Mohali+-+Grecian+Hospital/data=!4m5!3m4!1s0x390fef61c8c1f933:0xd99563bb6562abea!8m2!3d30.6914722!4d76.7224095?authuser=0&hl=en&rclk=1,30.6914722,76.7224095,Chandigarh,North
Chhabra Clinic,Occupational medical physician,"House no 7, Sector 15-A, Sector 15, Chandigarh, 160015, India",https://www.google.co.kr/maps/place/Chhabra+Clinic/data=!4m5!3m4!1s0x390fed9b3fffffff:0xd3021483e0c0dd90!8m2!3d30.7541207!4d76.7708399?authuser=0&hl=en&rclk=1,30.7541207,76.7708399,Chandigarh,North
"Dr Atul Malhotra - Orthopedic Doctor in Chandigarh, Punjab, India- Knee Replacement Surgeon In Punjab| Best Trauma Hospital In Chandigarh| Best Knee and Hip Hospital In Chandigarh",Hospital,"2125, Sarovar Path, Sector 21C, Sector 21, Chandigarh, 160022, India","https://www.google.co.kr/maps/place/Dr+Atul+Malhotra+-+Orthopedic+Doctor+in+Chandigarh,+Punjab,+India-+Knee+Replacement+Surgeon+In+Punjab%7C+Best+Trauma+Hospital+In+Chandigarh%7C+Best+Knee+and+Hip+Hospital+In+Chandigarh/data=!4m5!3m4!1s0x390fedabefdf9d6f:0xcc14f30f0bdbba7d!8m2!3d30.724101!4d76.774772?authuser=0&hl=en&rclk=1",30.724101,76.774772,Chandigarh,North
Dr Vikas Mehra - Best Knee Replacement Surgeon | HIP Replacement | Best Orthopedic Surgeon | Spine Surgery In Chandigarh,Orthopedic clinic,"1501 Ssctor 33 D, Chandigarh 160022, India",https://www.google.co.kr/maps/place/Dr+Vikas+Mehra+-+Best+Knee+Replacement+Surgeon+%7C+HIP+Replacement+%7C+Best+Orthopedic+Surgeon+%7C+Spine+Surgery+In+Chandigarh/data=!4m5!3m4!1s0x390fec523fffffff:0xa9a0d7255e6432c1!8m2!3d30.7123962!4d76.7665364?authuser=0&hl=en&rclk=1,30.7123962,76.7665364,Chandigarh,North
Health Clinic,Medical clinic,"Shop No. 1, Near Samadhi Wala Mandir, Hallo Majra, Chandigarh, 160002, India",https://www.google.co.kr/maps/place/Health+Clinic/data=!4m5!3m4!1s0x390fec97cada4def:0xa073661b8e95af6a!8m2!3d30.6909507!4d76.8016036?authuser=0&hl=en&rclk=1,30.6909507,76.8016036,Chandigarh,North
"Fortis Medcentre Hospital in Chandigarh, Punjab",Medical clinic,"SCO, 11D, Sector 11, Chandigarh, 160011, India","https://www.google.co.kr/maps/place/Fortis+Medcentre+Hospital+in+Chandigarh,+Punjab/data=!4m5!3m4!1s0x390fed793fffff97:0x26ac8f25971112f6!8m2!3d30.7606565!4d76.7820387?authuser=0&hl=en&rclk=1",30.7606565,76.7820387,Chandigarh,North
Dr. M. P. Gupta,Doctor,"Shop No: 69, 70, Sub. City Center, 35C, Sector 35, Chandigarh, 160035, India",https://www.google.co.kr/maps/place/Dr.+M.+P.+Gupta/data=!4m5!3m4!1s0x390fedb688814641:0x275a39cbc1ca774d!8m2!3d30.7240797!4d76.7598099?authuser=0&hl=en&rclk=1,30.7240797,76.7598099,Chandigarh,North
Davinder Jain Clinic,Medical clinic,"plot no. 3089, 22D rd, Sector 22-D, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/Davinder+Jain+Clinic/data=!4m5!3m4!1s0x390fedaec32af775:0x710c60884d3f5a47!8m2!3d30.7268414!4d76.7728079?authuser=0&hl=en&rclk=1,30.7268414,76.7728079,Chandigarh,North
Yogesh Chawla Liver Clinic,Medical clinic,"sco 385, Sector 44, Sector 50D, Chandigarh, 160044, India",https://www.google.co.kr/maps/place/Yogesh+Chawla+Liver+Clinic/data=!4m5!3m4!1s0x390fedbaa67b9add:0x82e8b6f686686fb9!8m2!3d30.715193!4d76.751174?authuser=0&hl=en&rclk=1,30.715193,76.751174,Chandigarh,North
Dr alok ahuja clinic,Surgeon,"H no 109 sec 18 a, Chandigarh, 160018, India",https://www.google.co.kr/maps/place/Dr+alok+ahuja+clinic/data=!4m5!3m4!1s0x390fed0e5c4f9209:0xcf44617f978bd7e5!8m2!3d30.7361039!4d76.7888971?authuser=0&hl=en&rclk=1,30.7361039,76.7888971,Chandigarh,North
Pahwa Clinic,Medical clinic,"House, 1, Sarovar Path, 19A, Sector 19, A, Chandigarh 160019, India",https://www.google.co.kr/maps/place/Pahwa+Clinic/data=!4m5!3m4!1s0x390fed0535c799dd:0x8beb411a2d649edf!8m2!3d30.7307237!4d76.7911223?authuser=0&hl=en&rclk=1,30.7307237,76.7911223,Chandigarh,North
Amrit Homoeo Clinic,Medical clinic,"House No. 1469, Jan Marg, Sector 42 B, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/Amrit+Homoeo+Clinic/data=!4m5!3m4!1s0x390fedce2cf3bb53:0xef5ef037767151a6!8m2!3d30.7243369!4d76.7456888?authuser=0&hl=en&rclk=1,30.7243369,76.7456888,Chandigarh,North
Cloudnine Hospital - Chandigarh,Maternity hospital,"48, Phase-2, Industrial Area Phase I, Chandigarh, 160002, India",https://www.google.co.kr/maps/place/Cloudnine+Hospital+-+Chandigarh/data=!4m5!3m4!1s0x390fecf305a2d351:0x46dbd6e5ebd44ac4!8m2!3d30.700183!4d76.787673?authuser=0&hl=en&rclk=1,30.700183,76.787673,Chandigarh,North
Jindal IVF and Sant Memorial Nursing Home,Hospital,"#3050, behind Sri Guru Ravidass Bhawan, Sector 20D, Chandigarh, 160020, India",https://www.google.co.kr/maps/place/Jindal+IVF+and+Sant+Memorial+Nursing+Home/data=!4m5!3m4!1s0x390fed0040000001:0x944d4bb17429be75!8m2!3d30.7190721!4d76.7758507?authuser=0&hl=en&rclk=1,30.7190721,76.7758507,Chandigarh,North
Clarity Women's Clinic - Best Gynaecologist in Chandigarh | Female Gynaecologist in Chandigarh,Obstetrician-gynecologist,"Dr. Pallavi Bansal House no 80, Sector 16 A, Chandigarh, 160015, India",https://www.google.co.kr/maps/place/Clarity+Women's+Clinic+-+Best+Gynaecologist+in+Chandigarh+%7C+Female+Gynaecologist+in+Chandigarh/data=!4m5!3m4!1s0x390fed6a6edadda7:0x4b89d7a44bfaab7!8m2!3d30.7494759!4d76.7772022?authuser=0&hl=en&rclk=1,30.7494759,76.7772022,Chandigarh,North
Dr. Shital Bhardwaj - Best Gynecologist in Chandigarh | Gynae Laparoscopic Surgeon in Sector 22 | PCOD Specialist in Chandigarh | Infertility Specialist | Pregnancy Expert | Abortion and MTP Doctor | Vaginal Tightening Expert,Obstetrician-gynecologist,"1599, 22B, Sector 22, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/Dr.+Shital+Bhardwaj+-+Best+Gynecologist+in+Chandigarh+%7C+Gynae+Laparoscopic+Surgeon+in+Sector+22+%7C+PCOD+Specialist+in+Chandigarh+%7C+Infertility+Specialist+%7C+Pregnancy+Expert+%7C+Abortion+and+MTP+Doctor+%7C+Vaginal+Tightening+Expert/data=!4m5!3m4!1s0x390fede8c76c15a7:0xcd7affb45004898a!8m2!3d30.733101!4d76.775203?authuser=0&hl=en&rclk=1,30.733101,76.775203,Chandigarh,North
Crayons,Medical clinic,"SCO 158, Ground floor Sector 24D, Chandigarh 160023, India",https://www.google.co.kr/maps/place/Crayons/data=!4m5!3m4!1s0x390fedfdd23f2b5d:0x42f0319ae78ab14d!8m2!3d30.7466!4d76.7596228?authuser=0&hl=en&rclk=1,30.7466,76.7596228,Chandigarh,North
"Best Fertility Specialist, Obstetrician, Gynecologist Chandigarh Dr Rakhi Goyal",Medical clinic,"SCO 809-810, Sector 22 A, opposite Parade Ground, Chandigarh, 160022, India","https://www.google.co.kr/maps/place/Best+Fertility+Specialist,+Obstetrician,+Gynecologist+Chandigarh+Dr+Rakhi+Goyal/data=!4m5!3m4!1s0x390fed94d62b4057:0x4dbc25858c715e64!8m2!3d30.738338!4d76.7767521?authuser=0&hl=en&rclk=1",30.738338,76.7767521,Chandigarh,North
Heart Clinic,Medical clinic,"PP8H+Q9R, Phase 3 A, Sector 53, Sahibzada Ajit Singh Nagar, Chandigarh 160059, India",https://www.google.co.kr/maps/place/Heart+Clinic/data=!4m5!3m4!1s0x390fefa65631fecd:0xecfa0dc105592c28!8m2!3d30.7169865!4d76.7283966?authuser=0&hl=en&rclk=1,30.7169865,76.7283966,Chandigarh,North
Bedi Hospital (Best Mother and Child Care Hospital),Maternity hospital,"182, 33A, Sector 33, A, Chandigarh 160020, India",https://www.google.co.kr/maps/place/Bedi+Hospital+(Best+Mother+and+Child+Care+Hospital)/data=!4m5!3m4!1s0x390fedb32090f169:0xed2bf002a16ede08!8m2!3d30.717576!4d76.7694951?authuser=0&hl=en&rclk=1,30.717576,76.7694951,Chandigarh,North
Health Clinic & Vaccination Centre,Fertility clinic,"near Gugga Maadi, Daddu Majra Colony, Chandigarh, 160025, India",https://www.google.co.kr/maps/place/Health+Clinic+%26+Vaccination+Centre/data=!4m5!3m4!1s0x390fedffdf7b63ed:0x6c62585f7f3561d8!8m2!3d30.7585339!4d76.7336759?authuser=0&hl=en&rclk=1,30.7585339,76.7336759,Chandigarh,North
Hypertenson Clinic,Medical clinic,"SCO 808, Udyog Path, 22A, Sector 22, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/Hypertenson+Clinic/data=!4m5!3m4!1s0x390feda17af15e3d:0x2bdbf3c14c8e4d96!8m2!3d30.7384469!4d76.774655?authuser=0&hl=en&rclk=1,30.7384469,76.774655,Chandigarh,North
Dr. L.K. Mittal Charitable ENT Clinic Chandigarh,Otolaryngologist,"#1222, Sector 21B, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/Dr.+L.K.+Mittal+Charitable+ENT+Clinic+Chandigarh/data=!4m5!3m4!1s0x390fed6fc3a6eb23:0x5b94bc490161ac6f!8m2!3d30.7268789!4d76.7791819?authuser=0&hl=en&rclk=1,30.7268789,76.7791819,Chandigarh,North
"Milann Fertility Center, Shanti Path, Chandigarh - Best Fertility Clinic in Chandigarh",Fertility clinic,"#396, Sector, 46A, Sector 46, Chandigarh, 160047, India","https://www.google.co.kr/maps/place/Milann+Fertility+Center,+Shanti+Path,+Chandigarh+-+Best+Fertility+Clinic+in+Chandigarh/data=!4m5!3m4!1s0x390fec446aaaaaab:0x3992dc3311c6790c!8m2!3d30.7071511!4d76.7673188?authuser=0&hl=en&rclk=1",30.7071511,76.7673188,Chandigarh,North
Clinic,Medical clinic,"QQFR+5XX, Nayagaon, Chandigarh 160103, India",https://www.google.co.kr/maps/place/Clinic/data=!4m5!3m4!1s0x390ff29b415aa115:0xd9d3d49292bf45ac!8m2!3d30.7729776!4d76.7924836?authuser=0&hl=en&rclk=1,30.7729776,76.7924836,Chandigarh,North
Darshan Clinic,Medical clinic,"Shop No 58,Janta Market, Maloya, Chandigarh, 160025, India",https://www.google.co.kr/maps/place/Darshan+Clinic/data=!4m5!3m4!1s0x390fee1cdde5e3d1:0xe3b907544e6b854a!8m2!3d30.7543989!4d76.7183035?authuser=0&hl=en&rclk=1,30.7543989,76.7183035,Chandigarh,North
Janta Clinic,Medical clinic,"K No 9 20-a, Tribune Road, Tribune Road, Chandigarh, 160020, India",https://www.google.co.kr/maps/place/Janta+Clinic/data=!4m5!3m4!1s0x390feda6178c691f:0xdd7734dcd4199735!8m2!3d30.7213417!4d76.7812596?authuser=0&hl=en&rclk=1,30.7213417,76.7812596,Chandigarh,North
Hartej Clinic,Medical clinic,"SCF 48, Level- I, Phase 5, Sector 59, Sahibzada Ajit Singh Nagar, Punjab 160059, India",https://www.google.co.kr/maps/place/Hartej+Clinic/data=!4m5!3m4!1s0x390fee616e02b1e3:0x605b632607a833ed!8m2!3d30.7165938!4d76.7152915?authuser=0&hl=en&rclk=1,30.7165938,76.7152915,Chandigarh,North
