Company_Name,Category,Address,Url,latitude,longtitude
AYUR HEALTH CARE,Alternative medicine practitioner,"Bikram Chowk.Near Tawi Bridge, University Rd, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/AYUR+HEALTH+CARE/data=!4m5!3m4!1s0x391e84972ab5419f:0xa5f6a14193eb507c!8m2!3d32.718286!4d74.8594969?authuser=0&hl=en&rclk=1,32.718286,74.8594969
Kashmir Clinics,Hospital,"263, Balgarden - Nursing garh Rd, Balgarden, Srinagar, Jammu and Kashmir 190010",https://www.google.co.kr/maps/place/Kashmir+Clinics/data=!4m5!3m4!1s0x38e18ff1ed390c91:0xfc5d2a5373ccd8f5!8m2!3d34.0757658!4d74.7972311?authuser=0&hl=en&rclk=1,34.0757658,74.7972311
HEALTHPLUS The Clinic,Medical clinic,"Main Bazar Kandoli Nagrota, Jammu, Jammu and Kashmir 181221",https://www.google.co.kr/maps/place/HEALTHPLUS+The+Clinic/data=!4m5!3m4!1s0x391e81cb5fb50c9f:0x437739b886b13aae!8m2!3d32.7986605!4d74.9157597?authuser=0&hl=en&rclk=1,32.7986605,74.9157597
"Aastha Skin Centre (Dr Cheena Langer; Skin Specialist, Laser & Hair Transplant Surgeon)",Dermatologist,"Amphalla Chowk, Karan Nagar, Jammu, Jammu and Kashmir 180005","https://www.google.co.kr/maps/place/Aastha+Skin+Centre+(Dr+Cheena+Langer;+Skin+Specialist,+Laser+%26+Hair+Transplant+Surgeon)/data=!4m5!3m4!1s0x391e847a46345599:0xfad2a8f6030c76ac!8m2!3d32.74491!4d74.866576?authuser=0&hl=en&rclk=1",32.74491,74.866576
Dr Neeraj Mahajan (Health For All Clinic),Heart hospital,"Plot No 3, Sector 1A, East Extention (Opp Shiv Mandir, Trikuta Nagar, Jammu, Jammu and Kashmir 180012",https://www.google.co.kr/maps/place/Dr+Neeraj+Mahajan+(Health+For+All+Clinic)/data=!4m5!3m4!1s0x391e9ded4228acd3:0xbf4299a188b2adea!8m2!3d32.6905684!4d74.8823577?authuser=0&hl=en&rclk=1,32.6905684,74.8823577
Care Eye Clinic,Eye care center,"Near Commerce College, Canal Road, Jammu, Jammu and Kashmir 180016",https://www.google.co.kr/maps/place/Care+Eye+Clinic/data=!4m5!3m4!1s0x391e848cb9364b47:0x49ae0df4b1558b13!8m2!3d32.7274096!4d74.851549?authuser=0&hl=en&rclk=1,32.7274096,74.851549
Care physiotherapy clinic 218/9 Nanak nagar jammu,Physical therapy clinic,"218, 9, Guru Nanak Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Care+physiotherapy+clinic+218%2F9+Nanak+nagar+jammu/data=!4m5!3m4!1s0x391e84ad51b212c1:0x5a8d31f1b00b6e99!8m2!3d32.694451!4d74.8654954?authuser=0&hl=en&rclk=1,32.694451,74.8654954
KSS Super Speciality Clinic,Specialized clinic,"38-F Rehari Colony Rehari Chungi Jammu Jammu Jammu and Kashmir, near Gurudwara, 180005",https://www.google.co.kr/maps/place/KSS+Super+Speciality+Clinic/data=!4m5!3m4!1s0x391e8552ca1574f3:0xc715509be61c272e!8m2!3d32.7435014!4d74.8578138?authuser=0&hl=en&rclk=1,32.7435014,74.8578138
"Dr.Sahil's Multi Speciality Homeopathic Clinic Jammu(Drug DeAddiction,Mental Health & Counseling)",Homeopath,"Purmandal Morh Ratnuchak, Planet Health Club, Jammu, Jammu and Kashmir 180010","https://www.google.co.kr/maps/place/Dr.Sahil's+Multi+Speciality+Homeopathic+Clinic+Jammu(Drug+DeAddiction,Mental+Health+%26+Counseling)/data=!4m5!3m4!1s0x391e9cf5ea5d576b:0xef318b4d0bd30999!8m2!3d32.6532438!4d74.9020832?authuser=0&hl=en&rclk=1",32.6532438,74.9020832
Chand Eye Clinic,Doctor,"32, Gurha, Bakshi Nagar, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Chand+Eye+Clinic/data=!4m5!3m4!1s0x391e845ee5df2165:0xeb50607415acb89f!8m2!3d32.7369717!4d74.8468271?authuser=0&hl=en&rclk=1,32.7369717,74.8468271
Dr.Khuroo's Medical Trust,Medical clinic,"Palapora, Srinagar, Jammu and Kashmir 190017",https://www.google.co.kr/maps/place/Dr.Khuroo's+Medical+Trust/data=!4m5!3m4!1s0x38e19aae44bd1f9d:0x37f47491adf73953!8m2!3d34.0911604!4d74.7727883?authuser=0&hl=en&rclk=1,34.0911604,74.7727883
Dr. KD's Eye Hospital - Jammu,Eye care center,"513- C, Sector-C, Sainik Colony, Jammu, Jammu and Kashmir 180011",https://www.google.co.kr/maps/place/Dr.+KD's+Eye+Hospital+-+Jammu/data=!4m5!3m4!1s0x391e9ce6554670e9:0xd7d0c42ab60b92cb!8m2!3d32.6838277!4d74.9092779?authuser=0&hl=en&rclk=1,32.6838277,74.9092779
Taj hair transplant Jammu Kashmir FUE,Hair transplantation clinic,"H.No. 7A Pvt, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Taj+hair+transplant+Jammu+Kashmir+FUE/data=!4m5!3m4!1s0x391e854a384d6bf1:0x3b4deeb735287770!8m2!3d32.6992019!4d74.8587214?authuser=0&hl=en&rclk=1,32.6992019,74.8587214
"Dr Ripudaman Mahajan M.D (Hom), Homoeopathic Physician Specialist",Doctor,"799-A-Special Last Morh, near Govt.Treasury, Gandhi Nagar, Jammu, Jammu and Kashmir 180004","https://www.google.co.kr/maps/place/Dr+Ripudaman+Mahajan+M.D+(Hom),+Homoeopathic+Physician+Specialist/data=!4m5!3m4!1s0x391e84b3f8783bc9:0x6fd59f4099cd52b2!8m2!3d32.6953693!4d74.8565071?authuser=0&hl=en&rclk=1",32.6953693,74.8565071
Amandeep Hospital Opd Clinic Jammu,Private hospital,"Greater Kailash, Jammu, Jammu and Kashmir 180011",https://www.google.co.kr/maps/place/Amandeep+Hospital+Opd+Clinic+Jammu/data=!4m5!3m4!1s0x391e9cbdc71deca1:0xf0551d0ce03c2afe!8m2!3d32.6744413!4d74.8905004?authuser=0&hl=en&rclk=1,32.6744413,74.8905004
Shri Mata Vaishno Devi Narayana Multispeciality clinic,Specialized clinic,"15-C, Sansar Tower 2nd Extension, Gandhi Nagar, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Shri+Mata+Vaishno+Devi+Narayana+Multispeciality+clinic/data=!4m5!3m4!1s0x391e852789746c75:0xc0d3f62cd78ca3d!8m2!3d32.7052649!4d74.8703671?authuser=0&hl=en&rclk=1,32.7052649,74.8703671
Sachdeva Netralaya,Eye care center,"3 B Ext, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Sachdeva+Netralaya/data=!4m5!3m4!1s0x391e84a580e3b2b3:0x9c29b673dd20ebff!8m2!3d32.702784!4d74.865576?authuser=0&hl=en&rclk=1,32.702784,74.865576
Dr Arti Sakral_Jammu Skin and Hair Clinic,Skin care clinic,"Kamla Palace Road Bharat Nagar Jammu Jammu and Kashmir, 180002",https://www.google.co.kr/maps/place/Dr+Arti+Sakral_Jammu+Skin+and+Hair+Clinic/data=!4m5!3m4!1s0x391e845373099e47:0xd9f24cdd3422b6dd!8m2!3d32.738062!4d74.829761?authuser=0&hl=en&rclk=1,32.738062,74.829761
Oracare Dental Clinic,Dental clinic,"Near J.K Public school, Kunjwani, Jammu, Jammu and Kashmir 180010",https://www.google.co.kr/maps/place/Oracare+Dental+Clinic/data=!4m5!3m4!1s0x391e9de2dcc3df93:0xedd2f64321b85ef6!8m2!3d32.6658722!4d74.8707089?authuser=0&hl=en&rclk=1,32.6658722,74.8707089
Jammu Teeth Clinic - Dentist in Jammu | Dental Clinic In Bari Brahmana,Dental clinic,"First Floor, Opposite Tandoori Tikka Town, SIDCO Chowk Bari Brahmana, Cantonment, Jammu, Jammu and Kashmir 181133",https://www.google.co.kr/maps/place/Jammu+Teeth+Clinic+-+Dentist+in+Jammu+%7C+Dental+Clinic+In+Bari+Brahmana/data=!4m5!3m4!1s0x391e9c5bbb271be7:0x7505c74ea6c36e92!8m2!3d32.6447285!4d74.9054278?authuser=0&hl=en&rclk=1,32.6447285,74.9054278
Dr Vikas Gupta Ayurvedic Treatment And Panchkarma Centre,Alternative medicine practitioner,"Bikram Chowk University Road, Near, Tawi Bridge, Jammu, Jammu and Kashmir 180020",https://www.google.co.kr/maps/place/Dr+Vikas+Gupta+Ayurvedic+Treatment+And+Panchkarma+Centre/data=!4m5!3m4!1s0x391e9caa9fe4083b:0x6b68ffd320757ff0!8m2!3d32.7179933!4d74.8594541?authuser=0&hl=en&rclk=1,32.7179933,74.8594541
Studio 6 Lifestyle Clinic Pvt.Ltd. Jammu,Hair transplantation clinic,"Bahu Plaza Park, South Block, Hall 207 2A, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Studio+6+Lifestyle+Clinic+Pvt.Ltd.+Jammu/data=!4m5!3m4!1s0x391e85ad098fc48b:0x6967a769b1a364e2!8m2!3d32.7044924!4d74.8727988?authuser=0&hl=en&rclk=1,32.7044924,74.8727988
Mother Care Clinic,Women's health clinic,"Link Road Udhampur, Lambi Gali, Udhampur, Jammu and Kashmir 182101",https://www.google.co.kr/maps/place/Mother+Care+Clinic/data=!4m5!3m4!1s0x391dd2c1aa60c869:0xdc5fb64bcea9d11c!8m2!3d32.9194113!4d75.1280656?authuser=0&hl=en&rclk=1,32.9194113,75.1280656
American Oncology Institute (Cancer Treatment Hospital) - Jammu,Private hospital,"Acharya Shri Chander College of Medical Sciences (ASCOMS By-Pass Road, Sidrah, Jammu, Jammu and Kashmir 180017",https://www.google.co.kr/maps/place/American+Oncology+Institute+(Cancer+Treatment+Hospital)+-+Jammu/data=!4m5!3m4!1s0x391e83008b1b4f0f:0x5dc6b8d15ebed492!8m2!3d32.7511347!4d74.9102711?authuser=0&hl=en&rclk=1,32.7511347,74.9102711
Mothers Care Clinic,Women's health clinic,"Hadiku complex 1st Floor, Baghat barzulla, Airport Rd, Srinagar, Jammu and Kashmir 190015",https://www.google.co.kr/maps/place/Mothers+Care+Clinic/data=!4m5!3m4!1s0x38e18fca49e7670b:0x836fde30ba1d4b0f!8m2!3d34.0464132!4d74.8014472?authuser=0&hl=en&rclk=1,34.0464132,74.8014472
Jk Medicity Hospital Pvt Ltd,Hospital,"Nh-1, Narwal Bye Pass Road, Jammu, Jammu and Kashmir 180015",https://www.google.co.kr/maps/place/Jk+Medicity+Hospital+Pvt+Ltd/data=!4m5!3m4!1s0x38e3039845f6356d:0xcd780c7fb87f5fae!8m2!3d32.6991155!4d74.9001379?authuser=0&hl=en&rclk=1,32.6991155,74.9001379
"Dr Mrinal Gupta, Dermatologist, Hair and Laser Specialist",Dermatologist,"343-A, Capital Clinic (SRL Laboratory), Gandhi Nagar, near Pahalwan Di Hatti, Jammu, Jammu and Kashmir 180004","https://www.google.co.kr/maps/place/Dr+Mrinal+Gupta,+Dermatologist,+Hair+and+Laser+Specialist/data=!4m5!3m4!1s0x391e84b06bffd8bd:0xb55f78362938e398!8m2!3d32.700967!4d74.860582?authuser=0&hl=en&rclk=1",32.700967,74.860582
Sood Eye Centre,Eye care center,"PVV6+GFF, Ambphalla, Old Heritage City, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Sood+Eye+Centre/data=!4m5!3m4!1s0x391e846523da243f:0xca367915a4052609!8m2!3d32.743812!4d74.8611832?authuser=0&hl=en&rclk=1,32.743812,74.8611832
Health Point Physiotherapy Clinic opposite Emergency Hospital Qazigund Anantnag.Govt Registered,Physical therapy clinic,"near Emergency Hospital, Qazigund, Jammu and Kashmir 192221",https://www.google.co.kr/maps/place/Health+Point+Physiotherapy+Clinic+opposite+Emergency+Hospital+Qazigund+Anantnag.Govt+Registered/data=!4m5!3m4!1s0x391df7db1aa760ab:0x7da41c7ddf56113!8m2!3d33.598049!4d75.1603528?authuser=0&hl=en&rclk=1,33.598049,75.1603528
Dr Amandeep K Anand OBGYN Clinic,Women's health clinic,"37-D, B/C, behind Ankur Gift Shop, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Dr+Amandeep+K+Anand+OBGYN+Clinic/data=!4m5!3m4!1s0x391e84f17117feb1:0x7d7627629dd717e0!8m2!3d32.7058713!4d74.8611681?authuser=0&hl=en&rclk=1,32.7058713,74.8611681
CareU Clinic,Medical clinic,"Sherpora Achabal, Road, Anantnag, Jammu and Kashmir 192101",https://www.google.co.kr/maps/place/CareU+Clinic/data=!4m5!3m4!1s0x38e20fa832b87285:0x4c84ec484b85f0df!8m2!3d33.7251261!4d75.1579142?authuser=0&hl=en&rclk=1,33.7251261,75.1579142
The Shoulder Clinic,Doctor,"160/1, Circular Road, Gujjar Nagar, opposite Police Post Jammu Jammu and Kashmir, 180001",https://www.google.co.kr/maps/place/The+Shoulder+Clinic/data=!4m5!3m4!1s0x391e8555d951ff57:0x242ffe2a1b0df42f!8m2!3d32.7275643!4d74.8726201?authuser=0&hl=en&rclk=1,32.7275643,74.8726201
Namah Physiotherapy Clinic,Physical therapy clinic,"nasib Naseeb Nagar, Jammu, Jammu and Kashmir 180007",https://www.google.co.kr/maps/place/Namah+Physiotherapy+Clinic/data=!4m5!3m4!1s0x391e843fbde16a2b:0xeb186db36a26e9d!8m2!3d32.7584263!4d74.8467339?authuser=0&hl=en&rclk=1,32.7584263,74.8467339
Asia Dental Clinic,Dentist,"320, near Vishal Mega Mart, Bakshi Nagar, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Asia+Dental+Clinic/data=!4m5!3m4!1s0x391e84606b676a97:0xa4ca2513e8de382!8m2!3d32.7378396!4d74.849251?authuser=0&hl=en&rclk=1,32.7378396,74.849251
Unani & Ayurvedic Clinic,Medical clinic,"4R84+HF4, Alamgari Bazar, Srinagar, Jammu and Kashmir 190011",https://www.google.co.kr/maps/place/Unani+%26+Ayurvedic+Clinic/data=!4m5!3m4!1s0x38e18517ad56faa3:0xa8fa1762813ca5f4!8m2!3d34.116387!4d74.8062099?authuser=0&hl=en&rclk=1,34.116387,74.8062099
Dr Anil Kumar Dhar's Clinic,Medical clinic,"48/1, Bhagwati Nagar Rd, Bhagwati Nagar, Canal Road, Jammu, Jammu and Kashmir 180016",https://www.google.co.kr/maps/place/Dr+Anil+Kumar+Dhar's+Clinic/data=!4m5!3m4!1s0x391e84f01a6f115d:0x6adc74cd8bfc0389!8m2!3d32.7237877!4d74.8437219?authuser=0&hl=en&rclk=1,32.7237877,74.8437219
Dr. Anil K. Sharma's Clinic,Diabetes center,"Exchange Rd, Opposite Telephone Exchange, Kacchi Chawni, Ambphalla, Old Heritage City, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Dr.+Anil+K.+Sharma's+Clinic/data=!4m5!3m4!1s0x391e847c8cb2e105:0x348ab716a2b513df!8m2!3d32.7397737!4d74.8649114?authuser=0&hl=en&rclk=1,32.7397737,74.8649114
SP Dental and Maxillofacial Centre (Best Dental Clinic/Jaw Fracture treatment),Dental clinic,"Above JK Wall putty store, nearJK Farms, Satyam Road, near Florence Apartments, Trikuta Nagar, extension, Jammu and Kashmir 180011",https://www.google.co.kr/maps/place/SP+Dental+and+Maxillofacial+Centre+(Best+Dental+Clinic%2FJaw+Fracture+treatment)/data=!4m5!3m4!1s0x391e9ca4f8de7eff:0x1d2c727c49764324!8m2!3d32.6795569!4d74.8830842?authuser=0&hl=en&rclk=1,32.6795569,74.8830842
Poonch Diagnostic Center,Diagnostic center,"MOHALLA DISTRICT HOSPITAL ROAD, JandK, Poonch, Jammu and Kashmir, Kamsar, Poonch",https://www.google.co.kr/maps/place/Poonch+Diagnostic+Center/data=!4m5!3m4!1s0x38e036f3ffffffff:0x317ac7b6d0e857b4!8m2!3d33.7717124!4d74.0946311?authuser=0&hl=en&rclk=1,33.7717124,74.0946311
A-One Ultrasound Center,Diagnostic center,"H.No-19, Sector -6, Trikuta Nagar, Jammu, Jammu and Kashmir 180015",https://www.google.co.kr/maps/place/A-One+Ultrasound+Center/data=!4m5!3m4!1s0x391e83565e5df3c7:0x48cc1f1954a49ef5!8m2!3d32.694893!4d74.8793446?authuser=0&hl=en&rclk=1,32.694893,74.8793446
Dr Sheetal Singh's Clinic,Hospital,"39-C Sector 1-A, Trikuta Nagar Jammu Jammu and Kashmir, 180020",https://www.google.co.kr/maps/place/Dr+Sheetal+Singh's+Clinic/data=!4m5!3m4!1s0x391e9cacbd94ea75:0x95dd7b6d0a005e14!8m2!3d32.6921592!4d74.8809905?authuser=0&hl=en&rclk=1,32.6921592,74.8809905
Dr Batra's Homeopathy,Homeopath,"SN 34B, Ground Floor, Bahu Plaza North Block, Bahu Plaza, near Da France Coffee Shop, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Dr+Batra's+Homeopathy/data=!4m5!3m4!1s0x391e84840ba96047:0x95e20ad48ef5be5b!8m2!3d32.7051144!4d74.8725224?authuser=0&hl=en&rclk=1,32.7051144,74.8725224
Ahal Dental Clinic,Dental clinic,"Apsara Theater Ahal Dental Clinic, First Floor, Opposite Apsara Theater, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Ahal+Dental+Clinic/data=!4m5!3m4!1s0x391e84b0e31434a3:0x3b5840aa99af303f!8m2!3d32.6997726!4d74.8586801?authuser=0&hl=en&rclk=1,32.6997726,74.8586801
Dr Abhishek Chauhan,Psychiatrist,"Treatwell medicate, opposite science college, Ambphalla, Jammu, Jammu and Kashmir 180002",https://www.google.co.kr/maps/place/Dr+Abhishek+Chauhan/data=!4m5!3m4!1s0x391e848cf362c917:0x168bdbff14c77437!8m2!3d32.727178!4d74.853265?authuser=0&hl=en&rclk=1,32.727178,74.853265
Dr. Imran Khan Orthopaedic in Anantnag J&K,Orthopedic clinic,"IBN SINA POLYCLINIC EID GAH ROAD, Ganjiwara St, Anantnag, Jammu and Kashmir 192101",https://www.google.co.kr/maps/place/Dr.+Imran+Khan+Orthopaedic+in+Anantnag+J%26K/data=!4m5!3m4!1s0x38e205c2c13dff95:0x961408c37fc5d0ab!8m2!3d33.7277182!4d75.1501602?authuser=0&hl=en&rclk=1,33.7277182,75.1501602
Hair Transplant Clinic in Jammu - Hair Doctors,Hair transplantation clinic,"Premises No.F -1794, 1st Floor, Main Road, above PNB Bank, Shastri Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Hair+Transplant+Clinic+in+Jammu+-+Hair+Doctors/data=!4m5!3m4!1s0x391e85197d16d365:0x2a6acf73d226e492!8m2!3d32.693451!4d74.8601283?authuser=0&hl=en&rclk=1,32.693451,74.8601283
Indo American Health,Medical group,"24 A Extension Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Indo+American+Health/data=!4m5!3m4!1s0x391e84b1e6318d69:0xbdf71065af368b6a!8m2!3d32.697816!4d74.86173?authuser=0&hl=en&rclk=1,32.697816,74.86173
Dental Clinic,Dental clinic,"5, JDA, New Rehari, near Sukanta theater, Jammu, Jammu and Kashmir",https://www.google.co.kr/maps/place/Dental+Clinic/data=!4m5!3m4!1s0x391e8463996b2dd9:0x295b9a698e073c7d!8m2!3d32.7393016!4d74.8590146?authuser=0&hl=en&rclk=1,32.7393016,74.8590146
JK OPTICALS & JK MEDICOSE,Medical clinic,"near Skims Sarai-2, near Post Office, Soura, Srinagar, Jammu and Kashmir 190011",https://www.google.co.kr/maps/place/JK+OPTICALS+%26+JK+MEDICOSE/data=!4m5!3m4!1s0x38e185039cf35c25:0x42002e0482deca3f!8m2!3d34.1327696!4d74.802718?authuser=0&hl=en&rclk=1,34.1327696,74.802718
Braces and dental clinic,Orthodontist,"Hno. 154/1, Digiana, Sanjay Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Braces+and+dental+clinic/data=!4m5!3m4!1s0x391e9b8ee5f9795d:0x9af6e460a79af7b6!8m2!3d32.6871845!4d74.8587021?authuser=0&hl=en&rclk=1,32.6871845,74.8587021
Shah Multi Speciality Clinic,Dermatologist,"1st Floor, Auqal Complex, and Kashmir, Residency Rd, Pakki Dhaki, Jammu, 180001",https://www.google.co.kr/maps/place/Shah+Multi+Speciality+Clinic/data=!4m5!3m4!1s0x391e84842fef8563:0xe996d1274e6b5f99!8m2!3d32.7294099!4d74.8679195?authuser=0&hl=en&rclk=1,32.7294099,74.8679195
Advanced Dental Clinic,Dental clinic,"vikas nagar, patoli chowk, road, Sarwal, Jammu, Jammu and Kashmir 180007",https://www.google.co.kr/maps/place/Advanced+Dental+Clinic/data=!4m5!3m4!1s0x391e85efa72b6d6f:0x449fcd6f16044313!8m2!3d32.7522075!4d74.8463093?authuser=0&hl=en&rclk=1,32.7522075,74.8463093
Royal Infertility Clinic,Fertility clinic,"Rajbagh, Srinagar, Jammu and Kashmir 190008",https://www.google.co.kr/maps/place/Royal+Infertility+Clinic/data=!4m5!3m4!1s0x38e18f9f91c37449:0x5c1a2e84329d19fd!8m2!3d34.0678628!4d74.825381?authuser=0&hl=en&rclk=1,34.0678628,74.825381
Centre For Sight,Eye care center,"4/A Extension, Near Shaurya Motors Jammu Kunjwani BYE-pass Road, Jammu and Kashmir 180011",https://www.google.co.kr/maps/place/Centre+For+Sight/data=!4m5!3m4!1s0x391e8429524afe91:0xb9592fb2cc424128!8m2!3d32.7705951!4d74.833718?authuser=0&hl=en&rclk=1,32.7705951,74.833718
Vitasta Hospital,Hospital,"Swarn Vihar, Durga Nagar, Jammu, Jammu and Kashmir 181205",https://www.google.co.kr/maps/place/Vitasta+Hospital/data=!4m5!3m4!1s0x391e85d709c4af39:0x624d71dd10de1c!8m2!3d32.771097!4d74.8175637?authuser=0&hl=en&rclk=1,32.771097,74.8175637
"DR.Chander Mohan Kids Specialist - Dr. Vikas Sadhotra, Children Specialist in Udhampur, Kids Specialist in Udhampur, Best Child Specialist in Udhampur",Medical clinic,"near shivaye sweets shop, Adarsh Colony, Udhampur, Jammu and Kashmir 182101","https://www.google.co.kr/maps/place/DR.Chander+Mohan+Kids+Specialist+-+Dr.+Vikas+Sadhotra,+Children+Specialist+in+Udhampur,+Kids+Specialist+in+Udhampur,+Best+Child+Specialist+in+Udhampur/data=!4m5!3m4!1s0x391dd296c2c3398b:0xbf51fc31ce9353e2!8m2!3d32.9208397!4d75.1348362?authuser=0&hl=en&rclk=1",32.9208397,75.1348362
MEDANTA Mediconsult Centre,Hospital,"87-A Gole Market, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/MEDANTA+Mediconsult+Centre/data=!4m5!3m4!1s0x391e84ba0de8505d:0xb80cbd861738ce17!8m2!3d32.7022672!4d74.8577124?authuser=0&hl=en&rclk=1,32.7022672,74.8577124
Kanav Bone & Joint Clinic,Medical clinic,"422-A, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Kanav+Bone+%26+Joint+Clinic/data=!4m5!3m4!1s0x391e84b1101b0f67:0xcb21e996f4deaec6!8m2!3d32.6982799!4d74.858723?authuser=0&hl=en&rclk=1,32.6982799,74.858723
Sapolia Dental Clinic Opp.Sub Distt Hospital Akhnoor,Dental clinic,"akhnoor jammu, Ambaran, Jammu and Kashmir 181201",https://www.google.co.kr/maps/place/Sapolia+Dental+Clinic+Opp.Sub+Distt+Hospital+Akhnoor/data=!4m5!3m4!1s0x391e6328fc0cbb1f:0xdc1d05bb6eb1a5df!8m2!3d32.8982695!4d74.7378729?authuser=0&hl=en&rclk=1,32.8982695,74.7378729
MED AGE Infertility Centre & Gynae Solutions,Reproductive health clinic,"21-Green Belt, Hamza Colony, opp. Womens Polytechnic, Bemina, Srinagar, Jammu and Kashmir 190018",https://www.google.co.kr/maps/place/MED+AGE+Infertility+Centre+%26+Gynae+Solutions/data=!4m5!3m4!1s0x38e19009000000f9:0x92751ea95ccd1c12!8m2!3d34.080113!4d74.765518?authuser=0&hl=en&rclk=1,34.080113,74.765518
